Reactant_pair,CAR,KEGG_reactions,RPAIR_main,source,target
C02261_C21015,0.314,R10993,False,C02261,C21015
C03401_C21559,0.314,R11655,False,C03401,C21559
C21487_C21488,0.314,R11586,False,C21487,C21488
C21487_C21489,0.314,"R10590,R11589",False,C21487,C21489
C16169_C16376,0.313,"R07937,R08180",False,C16169,C16376
C16173_C16389,0.313,R07953,True,C16173,C16389
C00020_C00147,0.312,"R00182,R00190,R00510,R01054,R01128,R01270,R02171,R10836",True,C00020,C00147
C00022_C00491,0.312,R02408,True,C00022,C00491
C00022_C00542,0.312,"R01286,R01289,R01290,R10305",False,C00022,C00542
C00022_C04210,0.312,R00666,True,C00022,C04210
C00022_C05699,0.312,"R04941,R04942",True,C00022,C05699
C00029_C01747,0.312,R01928,False,C00029,C01747
C00029_C03951,0.312,R03588,False,C00029,C03951
C00029_C05376,0.312,R06795,False,C00029,C05376
C00029_C08325,0.312,R10639,False,C00029,C08325
C00029_C08604,0.312,"R06535,R10240",False,C00029,C08604
C00029_C10538,0.312,"R07753,R07756",False,C00029,C10538
C00029_C12249,0.312,"R06611,R06808",False,C00029,C12249
C00029_C12626,0.312,"R06611,R06808",False,C00029,C12626
C00029_C16195,0.312,R07718,False,C00029,C16195
C00029_C16298,0.312,R07908,False,C00029,C16298
C00029_C16408,0.312,R08007,False,C00029,C16408
C00108_C04302,0.312,R01073,True,C00108,C04302
C00119_C02739,0.312,R01071,True,C00119,C02739
C00130_C00262,0.312,"R01128,R01132",True,C00130,C00262
C00397_C12211,0.312,R11278,False,C00397,C12211
C00483_C02717,0.312,R02385,True,C00483,C02717
C00527_C06157,0.312,R02571,True,C00527,C06157
C00568_C00921,0.312,"R03066,R03067",True,C00568,C00921
C00029_C05623,0.311,R02158,False,C00029,C05623
C00029_C10073,0.311,R02158,False,C00029,C10073
C00029_C12138,0.311,R06536,False,C00029,C12138
C00029_C12639,0.311,R06810,False,C00029,C12639
C00029_C16422,0.311,R08021,False,C00029,C16422
C00029_C21253,0.311,R11271,False,C00029,C21253
C00029_C21254,0.311,R11272,False,C00029,C21254
C00089_C00498,0.311,R08676,False,C00089,C00498
C00089_C06192,0.311,R08676,False,C00089,C06192
C00498_C01083,0.311,R08946,False,C00498,C01083
C00825_C12211,0.311,R10425,False,C00825,C12211
C01083_C06192,0.311,R08946,False,C01083,C06192
C01822_C12211,0.311,"R10424,R10425,R10426,R10427,R11278,R06587",False,C01822,C12211
C01823_C12211,0.311,R10426,False,C01823,C12211
C04641_C06192,0.311,"R05328,R08676,R08946,R09665,R11530,R11783",False,C04641,C06192
C12211_C20614,0.311,R10427,False,C12211,C20614
C00105_C06198,0.31,R00969,True,C00105,C06198
C11436_C11453,0.31,R05637,True,C11436,C11453
C00029_C00420,0.309,R11308,False,C00029,C00420
C00029_C03848,0.309,R00809,False,C00029,C03848
C00029_C04866,0.309,R04548,False,C00029,C04866
C00029_C06037,0.309,"R04377,R04469,R04470,R04472",False,C00029,C06037
C00029_C06365,0.309,"R05164,R10865",False,C00029,C06365
C00029_C12112,0.309,R11241,False,C00029,C12112
C19725_C21213,0.309,R11224,False,C19725,C21213
C02284_C04354,0.308,R03906,True,C02284,C04354
C05306_C05427,0.308,"R06284,R07500,R09067",False,C05306,C05427
C00029_C01190,0.307,"R01497,R01500,R01498,R03617",False,C00029,C01190
C00029_C04695,0.307,R04334,False,C00029,C04695
C00029_C04775,0.307,R04431,False,C00029,C04775
C00029_C17259,0.307,R08687,False,C00029,C17259
C00029_C19867,0.307,R09757,False,C00029,C19867
C00091_C03296,0.307,R00832,False,C00091,C03296
C00346_C00350,0.307,"R02052,R02057,R02817,R07380,R07381,R11204,R11205,R11555,R11556,R11557",True,C00346,C00350
C00346_C04756,0.307,"R07381,R07384",True,C00346,C04756
C00498_C20237,0.307,R11530,False,C00498,C20237
C00689_C06192,0.307,R11783,False,C00689,C06192
C06192_C20237,0.307,R11530,False,C06192,C20237
C00011_C00065,0.306,R01281,False,C00011,C00065
C00011_C00083,0.306,"R00233,R00743,R07758,R08805,R08806,R09419,R09527,R11588",False,C00011,C00083
C00011_C00109,0.306,"R10996,R10997",False,C00011,C00109
C00011_C00164,0.306,R01366,False,C00011,C00164
C00011_C00168,0.306,R01393,False,C00011,C00168
C00011_C00383,0.306,R09483,False,C00011,C00383
C00011_C05718,0.306,R04009,False,C00011,C05718
C00011_C11822,0.306,R06830,False,C00011,C11822
C00022_C04593,0.306,R00409,True,C00022,C04593
C00022_C06203,0.306,R05136,True,C00022,C06203
C00029_C04070,0.306,R03680,False,C00029,C04070
C00029_C04103,0.306,R04127,False,C00029,C04103
C00058_C02405,0.306,R00518,True,C00058,C02405
C00084_C03167,0.306,R00747,True,C00084,C03167
C00089_C00096,0.306,"R01823,R02120",False,C00089,C00096
C00096_C11516,0.306,R05768,True,C00096,C11516
C00797_C11735,0.306,R05863,True,C00797,C11735
C02218_C02515,0.306,R03953,True,C02218,C02515
C00167_C15578,0.305,R07336,False,C00167,C15578
C00235_C18083,0.305,R08996,False,C00235,C18083
C00235_C21499,0.305,R11609,False,C00235,C21499
C00416_C04248,0.305,R07398,True,C00416,C04248
C00498_C00663,0.305,"R00948,R00951,R02677",False,C00498,C00663
C00663_C06192,0.305,"R00951,R02677",False,C00663,C06192
C01894_C05921,0.305,"R03762,R05145",True,C01894,C05921
C06192_C11544,0.305,R09665,False,C06192,C11544
C20247_C20784,0.305,R10711,True,C20247,C20784
C00074_C01269,0.304,R03460,False,C00074,C01269
C00286_C00404,0.304,"R01856,R02504",False,C00286,C00404
C00353_C21217,0.304,R11514,False,C00353,C21217
C00353_C21435,0.304,R11517,False,C00353,C21435
C05307_C05427,0.304,"R09067,R09068",False,C05307,C05427
C00026_C16519,0.303,R08165,False,C00026,C16519
C00121_C16427,0.303,R08072,True,C00121,C16427
C00009_C04399,0.302,R04317,False,C00009,C04399
C00074_C04691,0.302,R01826,False,C00074,C04691
C00096_C02591,0.302,R08947,False,C00096,C02591
C00154_C02536,0.302,R02138,False,C00154,C02536
C00163_C07123,0.302,R05366,True,C00163,C07123
C00511_C07087,0.302,R05362,True,C00511,C07087
C00750_C16562,0.302,R08352,True,C00750,C16562
C00864_C20814,0.301,R10752,True,C00864,C20814
C00051_C02090,0.3,"R03822,R08350",True,C00051,C02090
C00096_C11544,0.3,R09666,False,C00096,C11544
C00307_C00550,0.3,"R01891,R02541,R08969",False,C00307,C00550
C00334_C00884,0.3,"R01991,R01992",True,C00334,C00884
C11919_C18634,0.3,R09331,False,C11919,C18634
C00029_C02074,0.299,R05882,False,C00029,C02074
C00029_C04708,0.299,R04322,False,C00029,C04708
C00029_C04739,0.299,R00504,False,C00029,C04739
C00029_C04759,0.299,"R04491,R04503",False,C00029,C04759
C00029_C04847,0.299,R04531,False,C00029,C04847
C00122_C14115,0.299,R06903,True,C00122,C14115
C00167_C11376,0.299,"R08259,R08260",False,C00167,C11376
C00530_C06186,0.299,R05769,True,C00530,C06186
C00596_C16264,0.299,R07802,True,C00596,C16264
C02389_C06186,0.299,R05769,False,C02389,C06186
C00602_C04755,0.298,R04291,False,C00602,C04755
C00180_C01416,0.297,"R06728,R08430",True,C00180,C01416
C00512_C01416,0.297,R08430,False,C00512,C01416
C00544_C15882,0.297,R07500,True,C00544,C15882
C00544_C20737,0.297,R10708,True,C00544,C20737
C00096_C00663,0.296,"R00881,R00885,R00954,R01233,R03318,R03924",False,C00096,C00663
C00009_C01102,0.295,R01466,False,C00009,C01102
C00037_C05729,0.295,R04951,True,C00037,C05729
C00047_C21160,0.295,R11190,False,C00047,C21160
C00048_C03217,0.295,R00474,True,C00048,C03217
C00096_C01460,0.295,R06822,False,C00096,C01460
C00096_C01714,0.295,R06825,False,C00096,C01714
C00096_C10509,0.295,R07733,False,C00096,C10509
C00096_C16223,0.295,R07743,False,C00096,C16223
C00096_C16492,0.295,R08129,False,C00096,C16492
C00141_C15977,0.295,"R01701,R07600",True,C00141,C15977
C00986_C18174,0.295,R09080,True,C00986,C18174
C01209_C05759,0.295,R04726,True,C01209,C05759
C01246_C02863,0.295,R04072,False,C01246,C02863
C01246_C20722,0.295,R11399,False,C01246,C20722
C06755_C12836,0.295,R06855,True,C06755,C12836
C00096_C10538,0.294,R07756,False,C00096,C10538
C00096_C16298,0.294,R07908,False,C00096,C16298
C01221_C06592,0.294,R06365,False,C01221,C06592
C06630_C11916,0.294,"R05530,R06452,R06718",True,C06630,C11916
C08606_C13453,0.294,"R06952,R06953,R09682",False,C08606,C13453
C08614_C13453,0.294,R06953,False,C08614,C13453
C00029_C04855,0.293,R02791,False,C00029,C04855
C00029_C17749,0.293,R08813,False,C00029,C17749
C00051_C16567,0.293,"R08351,R08355",True,C00051,C16567
C02199_C16911,0.293,R09802,False,C02199,C16911
C19971_C19972,0.293,"R09834,R10187",True,C19971,C19972
C00013_C01247,0.292,R04312,False,C00013,C01247
C00022_C00078,0.292,"R00673,R00674,R00675,R00676,R00677,R11328",True,C00022,C00078
C00022_C00525,0.292,"R00673,R00674,R00675,R00676,R00677,R11328",False,C00022,C00525
C00022_C04020,0.292,R00452,True,C00022,C04020
C00022_C17242,0.292,R08667,True,C00022,C17242
C00096_C19793,0.292,R09667,False,C00096,C19793
C00099_C05341,0.292,"R00910,R00911,R00912,R01164,R03286",True,C00099,C05341
C00235_C12456,0.292,R06757,False,C00235,C12456
C00235_C20983,0.292,R10968,False,C00235,C20983
C04083_C07330,0.292,R05708,True,C04083,C07330
C04666_C04916,0.292,R04558,True,C04666,C04916
C00042_C04421,0.291,R02734,True,C00042,C04421
C00063_C18059,0.291,R08966,False,C00063,C18059
C00091_C04462,0.291,R04365,False,C00091,C04462
C00091_C16254,0.291,R02570,True,C00091,C16254
C00129_C04217,0.291,"R07475,R08748",True,C00129,C04217
C00190_C03737,0.291,"R01471,R03077",True,C00190,C03737
C00292_C03764,0.291,R05711,True,C00292,C03764
C00789_C01068,0.291,R02921,True,C00789,C01068
C01750_C02199,0.291,R09803,False,C01750,C02199
C03442_C04767,0.291,R04222,False,C03442,C04767
C14800_C14805,0.291,R07025,True,C14800,C14805
C14800_C14806,0.291,R07026,True,C14800,C14806
C14802_C14803,0.291,R07023,True,C14802,C14803
C14802_C14804,0.291,R07024,True,C14802,C14804
C00043_C20734,0.29,R10620,False,C00043,C20734
C00096_C00420,0.29,R11308,False,C00096,C00420
C00121_C16431,0.29,"R08073,R08080",True,C00121,C16431
C00121_C16447,0.29,R08074,True,C00121,C16447
C00171_C00608,0.29,"R02934,R05304,R05806,R07297,R10776",False,C00171,C00608
C00608_C02508,0.29,R05304,False,C00608,C02508
C00024_C00815,0.289,R07399,False,C00024,C00815
C00024_C00979,0.289,R00586,False,C00024,C00979
C00024_C01996,0.289,"R01023,R01026",False,C00024,C01996
C00024_C04341,0.289,R04316,False,C00024,C04341
C00024_C07565,0.289,R02387,False,C00024,C07565
C00024_C19757,0.289,R09631,False,C00024,C19757
C00024_C21403,0.289,R11479,False,C00024,C21403
C00033_C00548,0.289,"R01241,R07342",True,C00033,C00548
C00033_C01996,0.289,R01026,True,C00033,C01996
C00033_C02946,0.289,R01987,True,C00033,C02946
C00033_C03357,0.289,R04056,True,C00033,C03357
C00033_C03820,0.289,R04043,True,C00033,C03820
C00060_C00484,0.289,R01862,False,C00060,C00484
C00060_C01777,0.289,R01029,True,C00060,C01777
C00060_C18049,0.289,R09646,True,C00060,C18049
C00060_C20735,0.289,R10621,True,C00060,C20735
C00086_C01035,0.289,R01990,True,C00086,C01035
C00325_C04648,0.289,R04081,False,C00325,C04648
C01563_C20231,0.289,"R09947,R09948,R09949,R09980",True,C01563,C20231
C21209_C21368,0.289,R11402,False,C21209,C21368
C00013_C00119,0.288,"R00190,R00966,R01071,R01072,R01073,R01132,R01229,R01271,R01870,R02142,R03348,R04346,R04378,R08238,R08898,R10337,R11102,R11280",False,C00013,C00119
C00013_C04807,0.288,"R03067,R10339",False,C00013,C04807
C00020_C04058,0.288,R09882,True,C00020,C04058
C00123_C20964,0.288,R10944,False,C00123,C20964
C00153_C00455,0.288,"R01270,R01271",True,C00153,C00455
C00179_C18325,0.288,R09255,True,C00179,C18325
C00407_C20963,0.288,R10943,False,C00407,C20963
C04051_C04677,0.288,R04378,True,C04051,C04677
C06645_C11353,0.288,R05363,True,C06645,C11353
C00029_C08540,0.287,R08822,False,C00029,C08540
C00029_C08544,0.287,R08830,False,C00029,C08544
C00448_C18162,0.287,R09065,False,C00448,C18162
C00043_C04943,0.286,R04662,False,C00043,C04943
C00043_C05159,0.286,R04665,False,C00043,C05159
C04674_C06472,0.286,R04512,False,C04674,C06472
C06472_C10025,0.286,R09533,False,C06472,C10025
C00049_C04540,0.284,R03421,True,C00049,C04540
C00096_C21606,0.284,R11702,False,C00096,C21606
C20692_C20697,0.284,"R10560,R11052",False,C20692,C20697
C00167_C19762,0.283,R09635,False,C00167,C19762
C00190_C03300,0.283,"R02119,R03268,R04335,R06811,R06814,R10256,R10257,R10290,R10291,R10292,R10609,R11289",False,C00190,C03300
C00258_C11544,0.283,"R09665,R09666",True,C00258,C11544
C00448_C18163,0.283,R09064,False,C00448,C18163
C01083_C04218,0.283,R07248,True,C01083,C04218
C08334_C18796,0.283,"R10037,R10039",True,C08334,C18796
C00043_C21120,0.282,R11115,False,C00043,C21120
C00007_C00033,0.281,"R00319,R05508",False,C00007,C00033
C00007_C01845,0.281,R10702,False,C00007,C01845
C00007_C06735,0.281,R05320,False,C00007,C06735
C00007_C11506,0.281,"R05729,R05730,R07194",False,C00007,C11506
C00007_C20303,0.281,R11901,False,C00007,C20303
C00009_C00404,0.281,R00138,False,C00009,C00404
C00009_C00608,0.281,R10776,False,C00009,C00608
C00009_C00681,0.281,R11527,False,C00009,C00681
C00009_C06055,0.281,R05086,False,C00009,C06055
C00009_C06206,0.281,R01421,False,C00009,C06206
C00022_C21139,0.281,R11141,False,C00022,C21139
C00029_C15581,0.281,R07339,False,C00029,C15581
C00037_C16569,0.281,R08299,False,C00037,C16569
C00067_C00565,0.281,R02511,True,C00067,C00565
C00074_C04478,0.281,R03254,False,C00074,C04478
C00128_C04884,0.281,"R04630,R04634",False,C00128,C04884
C00235_C00341,0.281,"R01658,R01659",False,C00235,C00341
C00570_C03872,0.281,"R02563,R02817",True,C00570,C03872
C05933_C07044,0.281,R10466,True,C05933,C07044
C08552_C17759,0.281,R08823,False,C08552,C17759
C11920_C11991,0.281,"R06455,R06660,R06668,R06716,R06717,R09332,R09345,R09351,R09352",False,C11920,C11991
C12472_C12481,0.281,R06773,False,C12472,C12481
C12475_C12481,0.281,"R06770,R06773",False,C12475,C12481
C00022_C04115,0.28,R00350,True,C00022,C04115
C00022_C14086,0.28,R06913,True,C00022,C14086
C00022_C21180,0.28,R11213,False,C00022,C21180
C00033_C00815,0.28,"R00325,R02955,R03153,R07399",False,C00033,C00815
C00033_C00979,0.28,"R00897,R03132,R03601,R10305,R10840",True,C00033,C00979
C00041_C00328,0.28,"R00987,R05365",True,C00041,C00328
C00041_C03738,0.28,R01149,False,C00041,C03738
C00045_C03363,0.28,R03749,True,C00045,C03363
C00047_C05552,0.28,R01077,True,C00047,C05552
C00069_C01883,0.28,"R00627,R00628,R03017",True,C00069,C01883
C00069_C02391,0.28,R00630,True,C00069,C02391
C00086_C15607,0.28,R07629,True,C00086,C15607
C00099_C00864,0.28,"R02473,R02474,R10821",True,C00099,C00864
C00122_C03406,0.28,R01086,True,C00122,C03406
C00124_C15970,0.28,R09723,False,C00124,C15970
C00132_C17530,0.28,R10705,True,C00132,C17530
C00134_C15699,0.28,R07414,True,C00134,C15699
C00145_C03939,0.28,"R01624,R04355,R04449,R04450,R04588,R09475",False,C00145,C03939
C00188_C20915,0.28,R10888,False,C00188,C20915
C00188_C20917,0.28,"R10891,R10892",True,C00188,C20917
C00218_C02294,0.28,R01589,True,C00218,C02294
C00266_C00684,0.28,"R01782,R01784",True,C00266,C00684
C00396_C03169,0.28,R02172,True,C00396,C03169
C00479_C06762,0.28,R05298,True,C00479,C06762
C00706_C02998,0.28,R04727,False,C00706,C02998
C01060_C02218,0.28,R03208,True,C01060,C02218
C02038_C03881,0.28,R03992,True,C02038,C03881
C04476_C05210,0.28,R04720,False,C04476,C05210
C05361_C07447,0.28,"R11902,R11903",False,C05361,C07447
C00117_C00301,0.279,"R01054,R11553",True,C00117,C00301
C02051_C16238,0.279,R07771,False,C02051,C16238
C19728_C19729,0.279,R09601,True,C19728,C19729
C00002_C00119,0.278,"R01049,R06836",False,C00002,C00119
C00002_C04807,0.278,R03503,False,C00002,C04807
C00167_C12632,0.278,R06827,False,C00167,C12632
C00167_C19763,0.278,R09636,False,C00167,C19763
C18005_C18009,0.278,R08909,False,C18005,C18009
C00570_C04475,0.277,R06364,False,C00570,C04475
C01235_C01613,0.277,"R03418,R03634",False,C01235,C01613
C00029_C08886,0.276,R04359,False,C00029,C08886
C00092_C00093,0.276,R00850,False,C00092,C00093
C00022_C00251,0.275,"R01302,R10583",True,C00022,C00251
C00022_C00885,0.275,"R03037,R06602",True,C00022,C00885
C00022_C18054,0.275,R11463,False,C00022,C18054
C00043_C04930,0.275,R04636,False,C00043,C04930
C00043_C04934,0.275,R04642,False,C00043,C04934
C00099_C00386,0.275,"R01164,R01166",True,C00099,C00386
C00325_C02985,0.275,R01951,True,C00325,C02985
C00347_C03371,0.275,"R01407,R10549",False,C00347,C03371
C11434_C11435,0.275,R05633,True,C11434,C11435
C00318_C02990,0.274,R01923,True,C00318,C02990
C02743_C17202,0.274,"R08602,R10484",True,C02743,C17202
C03422_C03788,0.274,"R04021,R04022",False,C03422,C03788
C03788_C21171,0.274,"R11201,R11202",False,C03788,C21171
C00051_C16563,0.273,R08353,True,C00051,C16563
C00169_C00327,0.273,R01398,False,C00169,C00327
C00169_C00438,0.273,R01397,True,C00169,C00438
C00350_C00570,0.273,R02057,False,C00350,C00570
C00570_C04756,0.273,R07384,False,C00570,C04756
C01209_C05762,0.273,"R04968,R05075,R08159",True,C01209,C05762
C00013_C00448,0.272,"R00702,R02061,R05555,R08370,R08374,R08695,R08696,R08697,R09064,R09065,R09618,R09623",False,C00013,C00448
C00152_C04540,0.272,R01266,True,C00152,C04540
C00190_C20727,0.272,R10609,False,C00190,C20727
C02323_C06188,0.272,R05134,False,C02323,C06188
C00029_C04024,0.271,R03565,False,C00029,C04024
C00029_C04199,0.271,R03686,False,C00029,C04199
C00029_C04859,0.271,R04577,False,C00029,C04859
C00029_C08725,0.271,R07874,False,C00029,C08725
C00029_C16305,0.271,R07877,False,C00029,C16305
C00235_C04290,0.271,"R01657,R01658,R01659,R02943,R06757,R07271,R07272,R08003,R08199,R08951,R08996,R09638,R10966,R10968,R11609,R11610",False,C00235,C04290
C00235_C19767,0.271,R09638,False,C00235,C19767
C00146_C02578,0.27,R01240,False,C00146,C02578
C00146_C03097,0.27,R01240,False,C00146,C03097
C00190_C17701,0.27,R11289,False,C00190,C17701
C00292_C03142,0.27,R02388,True,C00292,C03142
C01033_C15979,0.269,R03174,False,C01033,C15979
C02939_C15975,0.269,R04097,False,C02939,C15975
C19731_C20894,0.269,R10844,True,C19731,C20894
C00128_C06133,0.268,R04583,False,C00128,C06133
C00022_C11437,0.267,R05636,False,C00022,C11437
C00024_C01077,0.267,R01776,False,C00024,C01077
C00024_C02488,0.267,R00998,True,C00024,C02488
C00024_C02709,0.267,R04024,False,C00024,C02709
C00024_C05135,0.267,R02152,False,C00024,C05135
C00024_C05727,0.267,"R04950,R10553",False,C00024,C05727
C00024_C06442,0.267,R06978,False,C00024,C06442
C00024_C15513,0.267,R10473,False,C00024,C15513
C00029_C08639,0.267,"R06546,R07909",False,C00029,C08639
C00029_C12634,0.267,"R06804,R08128",False,C00029,C12634
C00029_C16147,0.267,R07655,False,C00029,C16147
C00029_C16306,0.267,R07878,False,C00029,C16306
C00029_C16490,0.267,"R06804,R08128",False,C00029,C16490
C00029_C19796,0.267,R09804,False,C00029,C19796
C00033_C03087,0.267,R02276,True,C00033,C03087
C00033_C05727,0.267,R10553,True,C00033,C05727
C00033_C13636,0.267,R06893,True,C00033,C13636
C00033_C19929,0.267,R09801,True,C00033,C19929
C00041_C01092,0.267,"R03210,R10124",False,C00041,C01092
C00190_C04611,0.267,R04335,False,C00190,C04611
C01563_C20232,0.267,"R09949,R09950",True,C01563,C20232
C01946_C11911,0.267,R06457,False,C01946,C11911
C04877_C20925,0.267,R10901,True,C04877,C20925
C05535_C05560,0.267,R04863,True,C05535,C05560
C12443_C21127,0.267,R11122,False,C12443,C21127
C00002_C19085,0.266,R09386,False,C00002,C19085
C00009_C00672,0.266,"R01570,R01969,R02484,R02557,R02748,R08230",False,C00009,C00672
C00009_C03082,0.266,R02291,False,C00009,C03082
C00009_C11437,0.266,R05838,False,C00009,C11437
C00009_C16637,0.266,R08222,False,C00009,C16637
C00020_C20190,0.266,R09881,True,C00020,C20190
C00021_C00147,0.266,R00194,True,C00021,C00147
C00037_C01586,0.266,"R01424,R02452",True,C00037,C01586
C00037_C03290,0.266,R01766,True,C00037,C03290
C00037_C05380,0.266,R01723,True,C00037,C05380
C00037_C16623,0.266,R08252,True,C00037,C16623
C00043_C00645,0.266,"R00414,R00417,R02018,R02654,R02707,R02717,R02789,R02790,R03490,R03513,R03514,R04182,R04423,R04451,R04493,R04494,R04575,R04584,R04603,R04615,R04619,R04636,R04642,R04653,R04654,R04659,R04662,R04665,R05032,R05108,R05109,R05566,R05631,R05662,R07258,R07259,R07334,R07397,R08615,R08894,R08900,R09634,R09676,R09677,R09834,R10187,R10188,R10435,R10596,R10620,R11115,R11282,R11879,R06587",True,C00043,C00645
C00048_C00311,0.266,R00479,True,C00048,C00311
C00082_C07027,0.266,R05671,True,C00082,C07027
C00160_C03600,0.266,R01336,True,C00160,C03600
C00986_C01029,0.266,R09075,True,C00986,C01029
C01191_C02399,0.266,R03356,False,C01191,C02399
C07447_C07585,0.266,"R08249,R08251,R08252",True,C07447,C07585
C00029_C00602,0.265,R03526,False,C00029,C00602
C00325_C01311,0.265,"R03519,R04081,R04553,R04646,R10439,R11601",False,C00325,C01311
C00325_C04850,0.265,R04553,False,C00325,C04850
C00325_C21494,0.265,R11601,False,C00325,C21494
C11920_C18681,0.265,R09345,False,C11920,C18681
C00009_C00171,0.264,R07297,False,C00009,C00171
C00009_C01100,0.264,R03013,False,C00009,C01100
C00009_C01264,0.264,R03454,False,C00009,C01264
C00009_C02508,0.264,"R03060,R05304",False,C00009,C02508
