,id,mol_weight,formula,P,O,I,H,Se,Mo,X,Mg,Br,As,F,R,N,C,Zn,S,Cl,Co,polymer
1128,C05193,379.3628,C21H17NO6,0,6,0,17,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
1129,C05417,386.6535,C27H46O,0,1,0,46,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
1130,C07108,371.5146,C26H29NO,0,1,0,29,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0
1131,C10552,384.3793,C21H20O7,0,7,0,20,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1132,C10557,400.4218,C22H24O7,0,7,0,24,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1133,C12368,380.3045,C20H12O8,0,8,0,12,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1134,C12474,395.4052,C22H21NO6,0,6,0,21,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0
1135,C15568,404.5396,C24H36O5,0,5,0,36,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
1136,C20504,386.3521,C20H18O8,0,8,0,18,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1137,C21140,379.535,C25H33NO2,0,2,0,33,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0
1138,C21318,,C11H22NO13P2R,2,13,0,22,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0
1139,C21330,379.535,C25H33NO2,0,2,0,33,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0
1140,C21647,405.4051,C18H23N5O6,0,6,0,23,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0
1141,C00194,1579.5818,C72H100CoN18O17P,1,17,0,100,0,0,0,0,0,0,0,0,18,72,0,0,0,1,0
1142,C06024,1625.8836,C76H142N2O30P2,2,30,0,142,0,0,0,0,0,0,0,0,2,76,0,0,0,0,0
1143,C00035,443.2005,C10H15N5O11P2,2,11,0,15,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0
1144,C03240,386.5228,C21H38O6,0,6,0,38,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1145,C04905,339.2309,C14H19N4O.,0,1,0,19,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0
1146,C05416,370.6541,C27H46,0,0,0,46,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
1147,C06628,381.3356,C20H15NO7,0,7,0,15,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
1148,C12367,366.321,C20H14O7,0,7,0,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1149,C14115,258.2693,C15H14O4,0,4,0,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1150,C16546,357.488,C25H27NO,0,1,0,27,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0
1151,C16708,371.4269,C21H25NO5,0,5,0,25,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
1152,C16713,371.4269,C21H25NO5,0,5,0,25,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
1153,C20278,274.3598,C12H26N4O3,0,3,0,26,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0
1154,C20499,372.3686,C20H20O7,0,7,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1155,C20513,367.4415,C21H25N3O3,0,3,0,25,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0
1156,C20911,275.2121,C10H13NO8,0,8,0,13,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
1157,C20950,,C10H15N2O6R,0,6,0,15,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0
1158,C21183,370.3958,C21H22O6,0,6,0,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1159,C21315,,C11H19O14P2R,2,14,0,19,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0
1160,C21316,,C11H17O13P2R,2,13,0,17,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0
1161,C21458,,C6H9N2O5R(C2H2NOR)n,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1
1162,C21586,370.419,C21H24NO5,0,5,0,24,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
1163,C21646,377.352,C16H19N5O6,0,6,0,19,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0
1164,C00862,748.731,C34H44N4O15,0,15,0,44,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0
1165,C01433,390.3823,C17H26O10,0,10,0,26,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1166,C01590,356.3692,C20H20O6,0,6,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1167,C01852,388.3665,C17H24O10,0,10,0,24,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1168,C02915,354.4196,C21H24NO4,0,4,0,24,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
1169,C05189,353.3686,C20H19NO5,0,5,0,19,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
1170,C06629,365.3362,C20H15NO6,0,6,0,15,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
1171,C11250,371.4269,C21H25NO5,0,5,0,25,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
1172,C11642,352.4269,C21H24N2O3,0,3,0,24,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0
1173,C11643,352.4269,C21H24N2O3,0,3,0,24,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0
1174,C11676,352.4269,C21H24N2O3,0,3,0,24,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0
1175,C16417,354.3964,C21H22O5,0,5,0,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1176,C20512,351.4421,C21H25N3O2,0,2,0,25,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0
1177,C21131,341.3627,C21H15N3O2,0,2,0,15,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0
1178,C00559,251.2419,C10H13N5O3,0,3,0,13,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0
1179,C02740,280.3228,C11H8N2O3S2,0,3,0,8,0,0,0,0,0,0,0,0,2,11,0,2,0,0,0
1180,C05198,251.2419,C10H13N5O3,0,3,0,13,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0
1181,C18021,592.6841,C35H36N4O5,0,5,0,36,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0
1182,C01512,376.3558,C16H24O10,0,10,0,24,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1183,C01795,338.3771,C20H20NO4,0,4,0,20,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
1184,C02034,362.4168,C20H26O6,0,6,0,26,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1185,C04552,360.3148,C18H16O8,0,8,0,16,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1186,C04831,373.3121,C15H19NO10,0,10,0,19,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0
1187,C06095,364.4327,C20H28O6,0,6,0,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1188,C08012,353.4977,C23H31NO2,0,2,0,31,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0
1189,C09244,336.4275,C21H24N2O2,0,2,0,24,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0
1190,C09341,355.4275,C21H25NO4,0,4,0,25,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
1191,C11672,358.3405,C16H22O9,0,9,0,22,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1192,C11858,348.4333,C20H28O5,0,5,0,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1193,C11898,346.5036,C22H34O3,0,3,0,34,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1194,C16416,340.3698,C20H20O5,0,5,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1195,C18023,340.3698,C20H20O5,0,5,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1196,C19624,354.5671,C22H42O3,0,3,0,42,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1197,C03617,,C17H28N2O12PSR3(C5H8O6PR)n,1,6,0,8,0,0,0,0,0,0,0,1,2,5,0,1,0,0,1
1198,C18640,585.599,C30H35NO11,0,11,0,35,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0
1199,C00010,767.5341,C21H36N7O16P3S,3,16,0,36,0,0,0,0,0,0,0,0,7,21,0,1,0,0,0
1200,C00015,404.1612,C9H14N2O12P2,2,12,0,14,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
1201,C00024,809.5708,C23H38N7O17P3S,3,17,0,38,0,0,0,0,0,0,0,0,7,23,0,1,0,0,0
1202,C00112,403.1764,C9H15N3O11P2,2,11,0,15,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0
1203,C00299,244.2014,C9H12N2O6,0,6,0,12,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
1204,C00852,354.3087,C16H18O9,0,9,0,18,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1205,C00859,348.3903,C19H24O6,0,6,0,24,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1206,C00961,324.2843,C18H12O6,0,6,0,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1207,C01265,330.2889,C17H14O7,0,7,0,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1208,C01573,,C14H21N5O4R2,0,4,0,21,0,0,0,0,0,0,0,2,5,14,0,0,0,0,0
1209,C01699,346.3744,C19H22O6,0,6,0,22,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1210,C03747,330.4611,C21H30O3,0,3,0,30,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1211,C03944,340.3267,C19H16O6,0,6,0,16,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1212,C04843,354.481,C20H34O5,0,5,0,34,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1213,C05175,323.3426,C19H17NO4,0,4,0,17,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0
1214,C05229,342.3857,C20H22O5,0,5,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1215,C06094,348.4333,C20H28O5,0,5,0,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1216,C06176,335.3948,C18H25NO5,0,5,0,25,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
1217,C06314,352.4651,C20H32O5,0,5,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1218,C06638,285.5961,C14H11Cl3,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0
1219,C07572,324.3919,C20H21FN2O,0,1,0,21,0,0,0,0,0,0,1,0,2,20,0,0,0,0,0
1220,C09190,346.3744,C19H22O6,0,6,0,22,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1221,C09581,342.4089,C20H24NO4,0,4,0,24,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
1222,C10193,330.2889,C17H14O7,0,7,0,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1223,C11448,984.7117,C32H43N8O20P3S,3,20,0,43,0,0,0,0,0,0,0,0,8,32,0,1,0,0,0
1224,C11620,346.2883,C17H14O8,0,8,0,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1225,C11853,332.4339,C20H28O4,0,4,0,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1226,C11856,346.3744,C19H22O6,0,6,0,22,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1227,C11857,332.4339,C20H28O4,0,4,0,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1228,C11896,330.5042,C22H34O2,0,2,0,34,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1229,C12126,,C19H38NO3R,0,3,0,38,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0
1230,C12208,338.3093,C16H18O8,0,8,0,18,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1231,C12396,322.3115,C19H14O5,0,5,0,14,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1232,C12398,318.3228,C20H14O4,0,4,0,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1233,C12399,320.2956,C19H12O5,0,5,0,12,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1234,C12739,246.1924,C9H11FN2O5,0,5,0,11,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0
1235,C14781,336.4657,C20H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1236,C14810,336.4657,C20H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1237,C14813,336.4657,C20H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1238,C16427,335.3583,C15H21N5O4,0,4,0,21,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0
1239,C16661,339.4712,C22H29NO2,0,2,0,29,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0
1240,C16756,328.273,C17H12O7,0,7,0,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1241,C18678,342.3426,C19H18O6,0,6,0,18,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1242,C19586,328.273,C17H12O7,0,7,0,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1243,C20199,238.2796,C13H18O4,0,4,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1244,C20841,232.232,C13H12O4,0,4,0,12,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1245,C21161,349.3386,C16H19N3O6,0,6,0,19,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0
1246,C21630,329.3902,C19H23NO4,0,4,0,23,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0
1247,C18634,569.5996,C30H35NO10,0,10,0,35,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0
1248,C12426,557.5458,C28H31NO11,0,11,0,31,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0
1249,C00120,244.3106,C10H16N2O3S,0,3,0,16,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0
1250,C00130,348.206,C10H13N4O8P,1,8,0,13,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0
1251,C00144,363.2206,C10H14N5O8P,1,8,0,14,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0
1252,C00254,226.1828,C10H10O6,0,6,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1253,C00526,228.202,C9H12N2O5,0,5,0,12,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
1254,C00613,,C7H13N5O2R2,0,2,0,13,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0
1255,C00643,220.2246,C11H12N2O3,0,3,0,12,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0
1256,C01953,316.4776,C21H32O2,0,2,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1257,C02730,222.1941,C11H10O5,0,5,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1258,C02794,224.2133,C10H12N2O4,0,4,0,12,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0
1259,C02947,320.294,C16H16O7,0,7,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1260,C03207,312.4458,C21H28O2,0,2,0,28,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1261,C03415,232.2337,C9H16N2O5,0,5,0,16,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
1262,C04084,312.4458,C21H28O2,0,2,0,28,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1263,C04109,318.2351,C15H10O8,0,8,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1264,C04390,232.2337,C9H16N2O5,0,5,0,16,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0
1265,C04646,364.2716,C10H13N4O7PS,1,7,0,13,0,0,0,0,0,0,0,0,4,10,0,1,0,0,0
1266,C04692,,C12H17N5O4R2,0,4,0,17,0,0,0,0,0,0,0,2,5,12,0,0,0,0,0
1267,C04919,1405.7069,C68H130N2O23P2,2,23,0,130,0,0,0,0,0,0,0,0,2,68,0,0,0,0,0
1268,C05551,334.3901,C16H18N2O4S,0,4,0,18,0,0,0,0,0,0,0,0,2,16,0,1,0,0,0
1269,C05651,224.2133,C10H12N2O4,0,4,0,12,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0
1270,C05958,334.4498,C20H30O4,0,4,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1271,C06093,316.4345,C20H28O3,0,3,0,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1272,C06193,363.2206,C10H14N5O8P,1,8,0,14,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0
1273,C06390,332.477,C21H32O3,0,3,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1274,C06516,315.3636,C18H21NO4,0,4,0,21,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
1275,C06542,326.4326,C20H26N2O2,0,2,0,26,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0
1276,C06800,312.2736,C17H12O6,0,6,0,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1277,C10107,318.2351,C15H10O8,0,8,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1278,C11875,318.4504,C20H30O3,0,3,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1279,C12397,304.2962,C19H12O4,0,4,0,12,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1280,C14768,320.4663,C20H32O3,0,3,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1281,C14769,320.4663,C20H32O3,0,3,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1282,C14770,320.4663,C20H32O3,0,3,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1283,C14771,320.4663,C20H32O3,0,3,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1284,C20444,312.2736,C17H12O6,0,6,0,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1285,C20852,340.4544,C19H32O5,0,5,0,32,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1286,C20853,322.4391,C19H30O4,0,4,0,30,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1287,C21162,335.312,C15H17N3O6,0,6,0,17,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0
1288,C21216,257.1782,C7H16NO7P,1,7,0,16,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
1289,C21332,236.1761,C8H12O8,0,8,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1290,C21461,2361.7661,C112H208N3O42P3,3,42,0,208,0,0,0,0,0,0,0,0,3,112,0,0,0,0,0
1291,C00389,302.2357,C15H10O7,0,7,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1292,C00399,,C14H18O4(C5H8)n,0,4,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
1293,C00777,300.4351,C20H28O2,0,2,0,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1294,C01367,347.2212,C10H14N5O7P,1,7,0,14,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0
1295,C01618,320.4232,C19H28O4,0,4,0,28,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1296,C03052,320.251,C15H12O8,0,8,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1297,C04441,,C11H15N5O4R2,0,4,0,15,0,0,0,0,0,0,0,2,5,11,0,0,0,0,0
1298,C05176,299.3642,C18H21NO3,0,3,0,21,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
1299,C05202,315.3636,C18H21NO4,0,4,0,21,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
1300,C05203,301.3371,C17H19NO4,0,4,0,19,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0
1301,C05317,315.3636,C18H21NO4,0,4,0,21,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
1302,C05819,,C16H18O2(C5H8)n,0,2,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
1303,C08314,316.476,C18H36O4,0,4,0,36,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1304,C09239,310.3902,C19H22N2O2,0,2,0,22,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0
1305,C10192,302.2357,C15H10O7,0,7,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1306,C10516,314.2895,C17H14O6,0,6,0,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1307,C11874,302.451,C20H30O2,0,2,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1308,C14852,286.324,C20H14O2,0,2,0,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1309,C14853,302.3234,C20H14O3,0,3,0,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1310,C16608,310.3654,C19H19FN2O,0,1,0,19,0,0,0,0,0,0,1,0,2,19,0,0,0,0,0
1311,C16610,311.3071,C18H14FNO3,0,3,0,14,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0
1312,C19490,290.3557,C20H18O2,0,2,0,18,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1313,C19620,314.4602,C18H34O4,0,4,0,34,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1314,C06026,2238.7184,C110H202N2O39P2,2,39,0,202,0,0,0,0,0,0,0,0,2,110,0,0,0,0,0
1315,C06508,1240.3214,C58H84CoN16O11,0,11,0,84,0,0,0,0,0,0,0,0,16,58,0,0,0,1,0
1316,C12016,1313.4283,C58H44Cl3N7O21S,0,21,0,44,0,0,0,0,0,0,0,0,7,58,0,1,3,0,0
1317,C00157,,C10H18NO8PR2,1,8,0,18,0,0,0,0,0,0,0,2,1,10,0,0,0,0,0
1318,C00270,309.2699,C11H19NO9,0,9,0,19,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
1319,C00328,208.2139,C10H12N2O3,0,3,0,12,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0
1320,C01060,432.9816,C9H9I2NO3,0,3,2,9,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
1321,C01479,289.3694,C17H23NO3,0,3,0,23,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0
1322,C01514,286.2363,C15H10O6,0,6,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1323,C02916,287.3105,C16H17NO4,0,4,0,17,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0
1324,C03657,204.1788,C11H8O4,0,4,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1325,C04785,310.4284,C18H30O4,0,4,0,30,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1326,C05298,286.3655,C18H22O3,0,3,0,22,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1327,C05301,288.3814,C18H24O3,0,3,0,24,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1328,C05619,210.1834,C10H10O5,0,5,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1329,C05902,300.2629,C16H12O6,0,6,0,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1330,C05903,286.2363,C15H10O6,0,6,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1331,C05925,335.2105,C9H14N5O7P,1,7,0,14,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0
1332,C06087,302.451,C20H30O2,0,2,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1333,C06174,299.3642,C18H21NO3,0,3,0,21,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
1334,C08368,296.4449,C18H32O3,0,3,0,32,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1335,C08491,210.2695,C12H18O3,0,3,0,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
1336,C08576,286.2363,C15H10O6,0,6,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1337,C09094,290.4834,C20H34O,0,1,0,34,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1338,C09118,302.451,C20H30O2,0,2,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1339,C09816,208.2106,C11H12O4,0,4,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1340,C10522,282.2476,C16H10O5,0,5,0,10,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1341,C11873,286.4516,C20H30O,0,1,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1342,C11882,288.4675,C20H32O,0,1,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1343,C11885,286.4516,C20H30O,0,1,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1344,C11886,286.4516,C20H30O,0,1,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1345,C11887,286.4516,C20H30O,0,1,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1346,C11895,288.4675,C20H32O,0,1,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1347,C12077,302.451,C20H30O2,0,2,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1348,C12434,286.2794,C16H14O5,0,5,0,14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1349,C14825,296.4449,C18H32O3,0,3,0,32,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1350,C14827,312.4443,C18H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1351,C14850,268.3087,C20H12O,0,1,0,12,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1352,C14909,300.3921,C19H24O3,0,3,0,24,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1353,C15525,288.2522,C15H12O6,0,6,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1354,C15699,217.2655,C9H19N3O3,0,3,0,19,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0
1355,C16220,,C18H35O2SR,0,2,0,35,0,0,0,0,0,0,0,1,0,18,0,1,0,0,0
1356,C16229,284.2635,C16H12O5,0,5,0,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1357,C16320,292.4131,C18H28O3,0,3,0,28,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1358,C17232,232.3397,C11H20O3S,0,3,0,20,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0
1359,C17554,,C12H14O4(C5H8)n,0,4,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
1360,C17561,,C13H16O3(C5H8)n,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
1361,C18284,286.324,C20H14O2,0,2,0,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1362,C19418,298.4608,C18H34O3,0,3,0,34,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1363,C19489,272.3404,C20H16O,0,1,0,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1364,C19604,272.3404,C20H16O,0,1,0,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1365,C19617,296.4449,C18H32O3,0,3,0,32,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1366,C20430,284.3496,C18H20O3,0,3,0,20,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1367,C20566,335.2105,C9H14N5O7P,1,7,0,14,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0
1368,C21560,288.4675,C20H32O,0,1,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
