,Node,Degree Centrality,PageRank,Betweenness Centrality,formula,mol_weight
1604,C05465,0.0007118704395799964,0.00016489672973732977,1.779334016084882e-05,C26H45NO6S,499.7036
1605,C05127,0.0007118704395799964,0.000164881059589899,0.0005075849106763548,C6H11N3,125.1716
1606,C19845,0.0007118704395799964,0.00016485236366642862,0.000551682079038485,C7H11O3SR,999.0
1607,C12206,0.0007118704395799964,0.0001648494789237581,9.176516605560751e-05,C9H10O3,166.1739
1608,C05139,0.0005339028296849973,0.00016484447782845964,0.0004095853450069713,C19H28O3,304.4238
1609,C20857,0.0005339028296849973,0.0001648205051101191,0.000418130905737549,C12H10O4,218.2054
1610,C03069,0.0007118704395799964,0.0001647264924994891,6.573446511094385e-06,C26H42N7O17P3S,849.6347
1611,C16473,0.0005339028296849973,0.00016466315424774574,3.378998170547034e-07,C6H5FO2,128.1011
1612,C16394,0.0007118704395799964,0.0001646370609365183,1.1087337747107456e-07,C7H7N3O4,197.1482
1613,C14148,0.0007118704395799964,0.00016452310998211223,0.00014182006667908475,C6H9N5O,167.1686
1614,C20900,0.0005339028296849973,0.00016449832805005772,0.0005090484670974522,C6H6O4,142.1094
1615,C03889,0.0005339028296849973,0.00016449648705506268,0.0006834596570774701,C25H49NO8PR,999.0
1616,C06372,0.0007118704395799964,0.0001644593386003234,5.153059981637729e-05,C14H25NO11,383.3484
1617,C06661,0.0005339028296849973,0.00016442700904195065,0.00046543681166079723,C8H7NO5,197.1449
1618,C20137,0.0005339028296849973,0.00016440208676311272,0.0003505003537987008,C31H41ClN2O8,605.1188
1619,C04434,0.0007118704395799964,0.00016435991016623005,5.7382224133249755e-05,C7H6O7,202.1183
1620,C20634,0.0007118704395799964,0.00016434759424415471,0.00030743749047429966,C8H9NO2,151.1626
1621,C20154,0.0005339028296849973,0.0001643309607697477,0.00010482601033922403,C15H14O3,242.2699
1622,C06557,0.0007118704395799964,0.00016424701360321292,0.0002902979448615033,C5H9N5O,155.1579
1623,C05588,0.0007118704395799964,0.00016423413001446797,4.943717217432353e-05,C10H15NO3,197.231
1624,C19836,0.0005339028296849973,0.00016409015462379937,0.0003433717295789091,C20H36O7P2,450.4432
1625,C19815,0.0005339028296849973,0.00016409015462379937,0.0003433717295789089,C20H36O7P2,450.4432
1626,C20270,0.0005339028296849973,0.00016409015462379937,0.00034337172957890904,C20H38O8P2,468.4584
1627,C19855,0.0005339028296849973,0.00016404346927862413,0.00034308767226330346,C73H122O22P2,1413.6841
1628,C00104,0.0008898380494749955,0.00016400552199861577,8.353474687915691e-07,C10H14N4O11P2,428.1859
1629,C05147,0.0007118704395799964,0.00016398518737368784,0.00021133131192311186,C5H9NO3,131.1299
1630,C12109,0.0005339028296849973,0.00016398004543719745,0.000405028781435925,C7H11NO5,189.1659
1631,C16614,0.0005339028296849973,0.0001639683349972685,0.00034060301559114104,C6H6N4S,166.2036
1632,C03539,0.0007118704395799964,0.0001639490769857259,0.0004647384098437313,C9H17NO6S,267.2994
1633,C05583,0.0007118704395799964,0.0001639330150701251,0.0002256698609684722,C9H10O4,182.1733
1634,C00625,0.0003559352197899982,0.0001639008334121557,0.00034060301559114104,C7H12NO6R,999.0
1635,C06459,0.0007118704395799964,0.0001637969437478324,5.971628232229446e-05,C5H15NO3P,168.1513
1636,C17562,0.0005339028296849973,0.0001636468100029365,0.00034372445939702086,C13H16O4(C5H8)n,999.0
1637,C05679,0.0007118704395799964,0.0001635668227978294,6.539412057632394e-05,C3H10NO3P,139.0902
1638,C12205,0.0007118704395799964,0.00016347782086230386,7.497404821903565e-05,C10H12O4,196.1999
1639,C00319,0.0007118704395799964,0.00016347283822447538,5.491034039953604e-05,C18H37NO2,299.4919
1640,C04039,0.0007118704395799964,0.00016339493631828227,0.00036676240464635464,C5H10O4,134.1305
1641,C03604,0.0007118704395799964,0.00016333734599558938,0.00036921430301975033,C4H9O7P,200.0838
1642,C20959,0.0005339028296849973,0.00016332106572869087,0.0003979688420642875,C5H9O7P,212.0945
1643,C12248,0.0007118704395799964,0.00016326557776688599,0.0001630642185670685,C5H6N4O5,202.1249
1644,C04646,0.0007118704395799964,0.00016324152887079135,0.0002435081890023478,C10H13N4O7PS,364.2716
1645,C01123,0.0005339028296849973,0.00016318291543058441,0.0010862282867428285,C10H16O,152.2334
1646,C19682,0.0005339028296849973,0.00016312706095698162,0.0004976593541514104,C27H42N7O19P3S,893.6442
1647,C01479,0.0005339028296849973,0.00016311421817109586,0.00041751234508206013,C17H23NO3,289.3694
1648,C16563,0.0005339028296849973,0.00016304549270111928,0.0003406030155911411,C30H56N10O10S2,780.9566
1649,C16583,0.0007118704395799964,0.0001630138788642613,0.0003713948846751823,C8H12O7,220.1767
1650,C12472,0.0005339028296849973,0.00016295124048616358,5.821367666077457e-05,C28H30ClNO10,575.9915
1651,C13636,0.0007118704395799964,0.000162904154993546,1.135525311943873e-05,C8H8O3,152.1473
1652,C03201,0.0007118704395799964,0.00016289953913718478,4.2894547586905974e-05,C4H6O4R2,999.0
1653,C01100,0.0007118704395799964,0.00016284736644901207,0.00038055361001252265,C6H12N3O4P,221.1509
1654,C06071,0.0005339028296849973,0.0001628324034307978,0.0003573932495772532,C17H26O9,374.3829
1655,C04280,0.0003559352197899982,0.00016279769182233787,0.00034060301559114126,C7H15N3O5,221.2111
1656,C00944,0.0007118704395799964,0.00016278554850313764,0.0005646042435398265,C7H10O6,190.1507
1657,C05648,0.0007118704395799964,0.00016274999675173514,8.497733809911157e-05,C11H12N2O5,252.2234
1658,C05744,0.0007118704395799964,0.00016272726530934084,5.1567214241122275e-05,C4H5O2SR,999.0
1659,C02916,0.0007118704395799964,0.00016272353594140807,7.415493644398689e-06,C16H17NO4,287.3105
1660,C03846,0.0007118704395799964,0.00016268809698246915,0.0001886545637474541,C8H16N2O3,188.2242
1661,C02240,0.0005339028296849973,0.0001626669108833286,0.0007153945904216042,C5H8O2,100.1158
1662,C05335,0.0007118704395799964,0.00016242990328568788,0.0001512356387276344,C5H11NO2Se,196.1063
1663,C21452,0.0007118704395799964,0.0001623591302336466,1.60991452323918e-05,C30H43N8O18P3S,928.6915
1664,C04780,0.0005339028296849973,0.00016224854904952325,0.00039972689918684444,C18H30O3,294.429
1665,C21674,0.0005339028296849973,0.00016219683926119952,6.335621569775689e-08,C11H18N2O5R2,999.0
1666,C21489,0.0005339028296849973,0.00016213873938934173,0.0001083112715278832,C11H20NO2SR,999.0
1667,C14115,0.0007118704395799964,0.00016207495058455693,0.00015695059967461532,C15H14O4,258.2693
1668,C21309,0.0007118704395799964,0.00016202375777739277,0.0001487940052446804,C9H10NO2SR,999.0
1669,C20829,0.0005339028296849973,0.00016201136643078683,3.2887811948733117e-06,C6H12O8S,244.2197
1670,C04083,0.0007118704395799964,0.00016194572553971358,1.6619986635853863e-05,C10H13N5,203.2437
1671,C05593,0.0007118704395799964,0.00016191624553050227,3.9589450495136797e-05,C8H8O3,152.1473
1672,C01672,0.0007118704395799964,0.0001619143172251801,0.0001969158275463018,C5H14N2,102.1781
1673,C00836,0.0007118704395799964,0.0001618967314057454,3.7601920551570126e-05,C18H39NO2,301.5078
1674,C05589,0.0007118704395799964,0.00016187963933546066,0.0004486642493124147,C9H13NO3,183.2044
1675,C02090,0.0005339028296849973,0.0001617909451195416,0.0003406030155911411,C27H49N9O10S2,723.8623
1676,C01275,0.0007118704395799964,0.00016171602842032944,0.0003579713784578209,C11H8O5,220.1782
1677,C06104,0.0007118704395799964,0.00016171483943022084,0.00020871090647372613,C6H10O4,146.1412
1678,C15785,0.0005339028296849973,0.00016163650672416943,0.00017058555482928208,C28H46O,398.6642
1679,C12003,0.0005339028296849973,0.00016157298478130033,8.958309318952298e-05,C37H61NO14,743.8785
1680,C05809,0.0007118704395799964,0.0001615565468655666,0.00021860311052050501,C47H70O3,683.0569
1681,C21184,0.0005339028296849973,0.00016153196314708877,0.0003436927812891731,C21H22O7,386.3952
1682,C18049,0.0005339028296849973,0.00016152936833420872,0.00034204049498683467,C5H6NO3R,999.0
1683,C01699,0.0005339028296849973,0.00016152808902469747,0.00039634015844538996,C19H22O6,346.3744
1684,C06318,0.0007118704395799964,0.00016146500332494445,5.182663825674125e-05,C8H8O6,200.1455
1685,C00088,0.0007118704395799964,0.0001614184031274402,0.00022221492851203,HNO2,47.0134
1686,C06717,0.0005339028296849973,0.00016135073955134417,0.0003706525885692197,C17H30N2O12S,486.4913
1687,C20062,0.0005339028296849973,0.0001613181724107162,0.000498988272048686,C29H42N7O18P3S,901.6662
1688,C03827,0.0007118704395799964,0.00016127672578307298,1.4249007966051254e-05,C6H10O5,162.1406
1689,C16483,0.0005339028296849973,0.00016122275997091425,0.00023782895423818214,C6H7FO2,130.117
1690,C02723,0.0007118704395799964,0.00016118257489032583,0.0005556285339814856,C5H14N2,102.1781
1691,C02232,0.0007118704395799964,0.00016104454444003686,3.54584992542732e-05,C27H42N7O20P3S,909.6436
1692,C00750,0.0007118704395799964,0.00016101715823317207,4.311388630023059e-05,C10H26N4,202.3402
1693,C11636,0.0005339028296849973,0.00016101002230588715,0.0003515810756778001,C16H24O9,360.3564
1694,C07159,0.0005339028296849973,0.00016100718348236194,0.0003917714047573868,C10H14O3,182.2164
1695,C05998,0.0007118704395799964,0.00016100030214040776,0.0005676710531831295,C26H44N7O18P3S,867.6499
1696,C00519,0.0007118704395799964,0.00016084401661295702,0.00029204111920072014,C2H7NO2S,109.1475
1697,C12624,0.0007118704395799964,0.00016080933322465453,9.064299176842839e-05,C9H8O6,212.1562
1698,C14845,0.0005339028296849973,0.00016067099441725795,0.0002521331028956288,C6H5BrO2,189.0067
1699,C05193,0.0005339028296849973,0.0001606638737765663,0.00026595827568972973,C21H17NO6,379.3628
1700,C04707,0.0003559352197899982,0.00016061555466640522,0.0003406030155911412,C20H30O5,350.4492
1701,C06218,0.0007118704395799964,0.00016053317663206848,0.00020597169126387467,C30H52O26,828.7183
1702,C05195,0.0007118704395799964,0.00016051928177042007,0.001383803936426858,C28H40N7O18P3S,887.6396
1703,C21259,0.0003559352197899982,0.00016042783132506875,0.00034060301559114093,C12H26N4O5,306.3586
1704,C06599,0.0005339028296849973,0.00016039661129251028,0.0006810793187508868,C6H6Cl2O2,181.0166
1705,C20918,0.0007118704395799964,0.00016029420516724906,0.0002222819069022604,C7H12N2O4,188.1812
1706,C02713,0.0007118704395799964,0.00016026687362217823,0.0001742314139673168,C11H19NO8,293.2705
1707,C07073,0.0005339028296849973,0.00016020729973372278,3.073626639108933e-05,C14H22N2O,234.3373
1708,C05805,0.0005339028296849973,0.00016020533298952882,0.0002577616664399126,C38H56O4,576.8488
1709,C05815,0.0005339028296849973,0.00016020533298952882,0.0002577616664399124,C48H72O4,713.0829
1710,C04574,0.0007118704395799964,0.0001601200201179039,2.6084825938630406e-05,C55H92O7P2,927.2623
1711,C08543,0.0005339028296849973,0.00016008890270942415,0.0003409778732006861,C18H18N2O8,390.3441
1712,C07303,0.0007118704395799964,0.00016005426348480905,0.0005986499467762315,C31H46N7O20P3S,961.7181
1713,C18276,0.0005339028296849973,0.0001600231551485858,0.00035422016399467177,C20H14O2,286.324
1714,C04376,0.0007118704395799964,0.00015998190433457536,0.0001625300468147184,C8H15N2O9P,314.1865
1715,C20333,0.0007118704395799964,0.00015996139076472965,0.00021807863903055595,C14H22N2O10,378.3319
1716,C21260,0.0007118704395799964,0.00015995272225943454,0.00029567325065361954,C17H34N3O14P,535.4373
1717,C12384,0.0005339028296849973,0.00015994533793619732,3.4327479598062976e-05,C27H28O12,544.504
1718,C14088,0.0007118704395799964,0.00015992967504188787,7.601771777095217e-05,C8H8O3,152.1473
1719,C02657,0.0007118704395799964,0.00015985925198387432,0.00018660154373796058,C8H8O3,152.1473
1720,C00831,0.0007118704395799964,0.0001598443335525855,8.415251458938025e-05,C11H22N2O4S,278.3684
1721,C20278,0.0007118704395799964,0.00015977584042301034,1.880096360858198e-05,C12H26N4O3,274.3598
1722,C14725,0.0003559352197899982,0.0001597551709405158,0.00034060301559114104,C34H43NO11,641.7053
1723,C02501,0.0007118704395799964,0.0001597052568548719,0.00017582421364856497,C6H6O5,158.1088
1724,C04233,0.0007118704395799964,0.00015966888052644377,0.0006161784354395351,C9H20NO7PR,999.0
1725,C05905,0.0005339028296849973,0.00015966280961847724,0.000340781468932023,C15H11O6,287.2442
1726,C20629,0.0005339028296849973,0.00015962953631433515,0.00037133671318743445,C21H19NO6,381.3787
1727,C04197,0.0007118704395799964,0.0001596149646634922,8.33918077946299e-05,C16H19NO7,337.3246
1728,C20646,0.0007118704395799964,0.0001595748965453735,0.0007014782787231378,C10H10O3,178.1846
1729,C19716,0.0007118704395799964,0.0001595705019102751,9.942117074351425e-05,C11H12N2O3,220.2246
1730,C01762,0.0007118704395799964,0.00015953150618073893,0.00017649051321075285,C10H12N4O6,284.2255
1731,C04916,0.0007118704395799964,0.00015951944162368914,4.767995500208152e-05,C15H25N5O15P2,577.331
1732,C11038,0.0005339028296849973,0.00015950207922125196,0.00034060301559114104,C10H17N3O11P2,417.203
1733,C00547,0.0007118704395799964,0.00015943712942841274,2.067992601181595e-05,C8H11NO3,169.1778
1734,C04479,0.0007118704395799964,0.00015942552725921455,4.2316226865486804e-05,C9H10O6,214.1721
1735,C06332,0.0005339028296849973,0.00015940205328419314,0.0005302998248544652,C9H9NO3,179.1727
1736,C03034,0.0007118704395799964,0.00015935210549616665,1.7149089676261786e-05,C16H24N2O17P2,578.3125
1737,C05191,0.0003559352197899982,0.00015927781070959094,0.000340603015591141,C20H15NO4,333.3374
1738,C01026,0.0007118704395799964,0.00015925069509385945,7.954287205722295e-05,C4H9NO2,103.1198
1739,C03365,0.0005339028296849973,0.00015911231603739937,0.0004270919029122615,C7H14O6,194.1825
1740,C03882,0.0003559352197899982,0.00015904554726583667,0.0006810793187508866,C17H19NO3,285.3377
1741,C20975,0.0005339028296849973,0.00015894191946020256,0.00023653484685571066,C29H30O15,618.5395
1742,C04882,0.0007118704395799964,0.00015894056397754275,4.763737768336534e-06,C41H65N9O28P2,1193.9458
1743,C02504,0.0007118704395799964,0.00015891989184678678,0.0003654690303670599,C7H12O5,176.1672
1744,C01251,0.0007118704395799964,0.00015886613649225057,0.00041721563676638216,C7H10O7,206.1501
1745,C05332,0.0007118704395799964,0.0001588556580148656,3.9874520123085374e-05,C8H11N,121.1796
1746,C18262,0.0005339028296849973,0.00015885565386921692,0.00032943255814466113,C17H12O2,248.276
1747,C01288,0.0007118704395799964,0.00015877750590299251,0.00011990431367203542,C19H30NO18PR2,999.0
1748,C04043,0.0007118704395799964,0.00015858772202721183,0.00025945675054969464,C8H8O3,152.1473
1749,C04596,0.0005339028296849973,0.00015853498731599656,0.00017329821445347834,C14H8Cl4,318.0253
1750,C11875,0.0005339028296849973,0.00015851844734578538,6.335621569775689e-08,C20H30O3,318.4504
1751,C21191,0.0003559352197899982,0.0001585141567282897,0.00034060301559114104,C20H20O6,356.3692
1752,C18004,0.0007118704395799964,0.00015848401540441323,0.00038228508198365934,C17H35N4O13P,534.4526
1753,C02890,0.0005339028296849973,0.0001584685992410182,2.365298719382924e-07,C21H25NO4,355.4275
1754,C03920,0.0005339028296849973,0.00015842092260551766,0.0003433969715050253,C3H8O3S2,156.2238
1755,C15486,0.0005339028296849973,0.0001584078518586287,0.000343724108237182,C12H18N2O7,302.2805
1756,C14091,0.0005339028296849973,0.00015839516631128048,0.000366400640763327,C11H8O2,172.18
1757,C21610,0.0007118704395799964,0.00015837424835000262,0.0007156261476603087,C4H7O8P,214.0673
1758,C08650,0.0005339028296849973,0.000158369206962691,3.447007236868684e-05,C15H12O4,256.2534
1759,C01855,0.0007118704395799964,0.00015832245773923407,3.522634968408909e-05,C14H17NO7,311.2873
1760,C01033,0.0007118704395799964,0.00015827251326716953,4.3985824071358115e-05,C26H44N7O17P3S,851.6505
1761,C05754,0.0005339028296849973,0.00015826088035789172,2.2194406020133056e-06,C10H17OSR,999.0
1762,C04593,0.0007118704395799964,0.00015820618477995234,0.00019624063777762146,C7H10O7,206.1501
1763,C04702,0.0007118704395799964,0.0001580626105308449,2.2317244335726317e-06,C40H65N9O26P2,1149.9363
1764,C21606,0.0007118704395799964,0.0001580562298805071,3.322180197704847e-05,C17H27O18PR2,999.0
1765,C02949,0.0007118704395799964,0.00015804729539064735,0.0005828095991537575,C28H40N7O18P3S,887.6396
1766,C18027,0.0005339028296849973,0.00015797929489914166,0.000644387056388825,C10H18O2,170.2487
1767,C16230,0.0005339028296849973,0.00015792991564898788,0.00033967190920016827,C16H12O6,300.2629
1768,C05601,0.0007118704395799964,0.00015779368952367225,0.00024732961823924936,C7H10O6,190.1507
1769,C00581,0.0007118704395799964,0.00015776532028667438,1.0168379633201294e-05,C3H7N3O2,117.1066
1770,C20528,0.0005339028296849973,0.00015776075592276097,0.00017031206716485345,C27H35NO3,421.5717
1771,C00418,0.0005339028296849973,0.000157713721034117,0.0003412973937286555,C6H12O4,148.1571
1772,C06649,0.0005339028296849973,0.00015771014551969946,0.000373600100516906,C14H11Cl5O2,388.5009
1773,C12414,0.0005339028296849973,0.0001576769775726738,2.941538585967284e-07,C37H46O14,714.7527
1774,C16523,0.0005339028296849973,0.0001576563654274587,3.084522310757128e-05,C40H47NO12,733.8007
1775,C20915,0.0007118704395799964,0.00015758267281999535,0.00023183005011410827,C11H21N3O6,291.3009
1776,C20823,0.0005339028296849973,0.0001575715160226929,0.0001702381515798729,C11H16N2O3S,256.3213
1777,C06800,0.0005339028296849973,0.00015750456951198793,2.0062801637623014e-07,C17H12O6,312.2736
1778,C06542,0.0005339028296849973,0.00015747743947837171,0.00016755506168075572,C20H26N2O2,326.4326
1779,C15556,0.0007118704395799964,0.00015744837361366155,0.00034046478175811165,C4H9O6P,184.0844
1780,C16494,0.0005339028296849973,0.00015738838258664943,0.0003404763031597454,C27H44O4,432.6359
1781,C17751,0.0005339028296849973,0.00015733675161839388,0.0002249543086131884,C15H19NO9,357.3127
1782,C05444,0.0005339028296849973,0.00015731713819124152,0.0003825756463798717,C27H48O3,420.6682
1783,C03058,0.0007118704395799964,0.00015725666197731087,0.00030657247498106735,C26H42N7O20P3S,897.6329
1784,C04303,0.0003559352197899982,0.00015722477185602153,0.001021428909479237,C19H22N6O4,398.4158
1785,C15900,0.0005339028296849973,0.00015717922166140228,8.507433011355961e-05,C41H60O,568.9145
1786,C08733,0.0007118704395799964,0.0001571361908723204,0.000131364998248364,C3H5N5O,127.1047
1787,C03394,0.0007118704395799964,0.0001570954512180552,8.267735032218083e-05,C4H9O7P,200.0838
1788,C01036,0.0007118704395799964,0.00015706516598007874,8.989302087956723e-05,C8H8O6,200.1455
