Reactant_pair	CAR	KEGG_reactions	RPAIR_main
C00010_C02015	0.375	R00091,R00094,R00143,R00145,R00203,R00209,R00214,R00215,R00228,R00243,R00245,R00286,R00501,R00300,R00342,R00365,R00368,R00396,R00398,R00402,R00421,R00446,R00519,R00538,R00631,R00562,R00581,R00604,R00605,R00623,R00624,R00675,R00688,R00703,R00704,R00709,R00710,R00713,R00715,R00717,R00732,R00754,R00758,R00787,R00794,R00812,R00813,R00818,R00842,R00868,R00875,R00880,R00892,R00904,R00906,R00936,R00977,R00994,R01000,R01034,R01036,R01061,R01088,R01093,R01130,R01163,R01171,R01172,R01183,R01210,R01211,R01218,R01246,R01248,R01258,R01277,R01293,R01296,R01297,R01333,R01337,R01361,R01370,R01388,R01403,R01414,R01419,R01486,R01429,R01434,R01446,R01735,R01451,R01465,R01487,R01763,R01505,R01513,R01520,R01524,R01542,R01604,R01608,R01629,R01633,R01636,R01644,R01651,R01681,R01683,R01689,R01698,R01704,R01728,R01738,R01745,R01752,R01758,R01773,R01778,R01781,R01825,R01836,R01837,R01869,R01872,R01895,R01896,R01903,R01921,R01932,R01933,R01934,R01937,R01971,R01975,R02032,R02039,R02047,R02103,R02123,R02124,R02163,R02196,R02201,R02207,R02216,R02229,R02235,R02246,R02252,R02257,R02258,R02313,R02343,R02344,R02347,R02352,R02354,R02377,R02383,R02395,R02401,R02434,R02441,R02454,R02555,R02455,R02462,R02471,R02476,R02499,R02515,R02527,R02531,R02536,R02544,R02545,R02549,R02553,R02561,R02580,R02589,R02611,R02618,R02637,R02640,R02651,R02655,R02678,R02679,R02683,R02695,R02698,R02703,R02762,R02766,R02792,R02819,R02823,R02830,R02834,R02840,R02855,R02878,R02896,R02928,R02935,R02940,R02941,R02944,R02945,R02946,R02964,R02968,R02969,R02988,R02993,R02994,R03012,R03021,R03022,R03023,R03043,R03048,R03080,R03082,R03088,R03102,R03104,R03119,R03171,R03176,R03177,R03191,R03198,R03226,R03251,R03261,R03278,R03279,R03283,R03290,R03291,R03299,R03300,R03306,R03317,R03327,R03336,R03337,R03349,R03369,R03373,R03381,R03391,R03396,R03397,R03406,R03431,R03439,R03476,R03497,R03506,R03543,R03544,R03559,R03577,R03582,R03584,R03591,R03614,R03630,R03637,R03707,R03709,R03732,R03733,R03745,R03759,R03761,R03763,R03790,R03792,R03815,R03816,R03826,R03847,R03863,R03869,R03882,R03886,R03889,R03942,R03945,R03963,R03964,R04046,R04049,R04065,R04088,R04115,R04130,R04139,R04151,R04163,R04185,R04198,R04200,R04203,R04210,R04228,R04236,R04263,R04278,R04304,R04307,R04309,R04330,R04339,R04366,R04412,R04418,R04426,R04429,R04483,R04506,R04517,R04524,R04556,R04678,R04681,R04687,R04724,R04737,R04741,R04743,R04745,R04748,R04805,R04810,R04812,R04818,R04824,R04829,R04831,R04832,R04834,R04835,R04837,R04842,R04844,R04845,R04847,R04849,R04862,R04876,R04880,R04882,R04888,R04891,R04903,R04916,R04955,R04958,R04961,R04966,R04969,R04996,R05049,R05050,R05051,R05066,R05119,R05148,R05154,R05156,R05157,R05158,R05232,R05233,R05234,R05235,R05239,R05240,R05241,R05243,R05247,R05261,R05263,R05266,R05271,R05272,R05273,R05275,R05281,R05282,R05283,R05286,R05288,R05290,R05292,R05294,R05305,R05309,R05310,R05311,R05312,R05313,R05314,R05315,R05321,R05322,R05347,R05348,R05349,R05351,R05352,R05353,R05354,R05395,R05397,R05399,R05417,R05422,R05423,R05425,R05428,R05429,R05440,R05442,R05443,R05444,R05448,R05450,R05515,R05571,R05607,R05575,R05581,R05582,R05604,R05831,R05621,R05632,R05643,R05649,R05653,R05654,R05655,R05665,R05666,R05668,R05678,R05679,R05681,R05683,R05685,R05689,R05690,R05693,R05699,R05700,R05715,R05729,R05730,R05812,R05837,R05843,R06117,R06180,R06357,R06366,R06376,R06377,R06378,R06379,R06382,R06383,R06384,R06385,R06398,R06399,R06406,R06407,R06408,R06413,R06438,R06594,R06782,R06783,R06784,R06785,R06786,R06787,R06831,R06832,R06847,R06856,R06857,R06884,R06891,R06894,R06909,R06910,R06914,R06915,R06916,R06917,R06918,R06919,R06926,R06927,R06928,R06930,R06931,R06935,R06936,R06937,R06939,R06941,R06945,R06980,R06983,R07058,R07104,R07133,R07134,R07135,R07136,R07141,R07145,R07148,R07156,R07164,R07168,R07188,R07194,R07417,R07428,R07441,R07477,R07478,R07618,R07658,R07665,R07667,R07703,R07704,R07705,R07709,R07765,R07799,R07890,R07894,R07898,R07936,R07952,R07954,R07955,R07957,R07959,R07961,R07963,R07965,R07967,R07969,R07971,R07973,R07975,R07985,R08017,R08018,R08042,R08043,R08044,R08045,R08046,R08047,R08086,R08087,R08096,R08094,R08100,R08103,R08104,R08105,R08109,R08112,R08140,R08141,R08146,R08198,R08214,R08215,R08281,R08282,R08306,R08307,R08310,R08382,R08385,R08536,R08544,R08549,R08550,R08557,R08590,R08621,R08625,R08629,R08636,R08642,R08646,R08709,R08721,R08723,R08724,R08728,R08764,R08892,R08914,R08916,R08918,R08919,R09388,R08926,R08945,R09055,R09069,R09078,R09097,R09129,R09130,R09132,R09141,R09148,R09159,R09160,R09162,R09165,R09183,R09201,R09204,R09209,R09213,R09224,R09227,R09228,R09230,R09231,R09232,R09235,R09236,R09288,R09312,R09385,R09477,R09478,R09484,R09498,R09544,R09561,R09783,R09805,R09830,R09859,R09860,R09920,R09922,R09923,R09951,R09953,R09956,R09957,R09984,R09986,R09988,R10020,R10021,R10042,R10043,R10052,R10113,R10125,R10126,R10128,R10140,R10156,R10161,R10189,R10222,R10190,R10217,R10218,R10221,R10308,R10310,R10311,R10332,R10412,R10420,R10422,R10459,R10467,R10502,R10504,R10505,R10519,R10520,R10565,R10690,R10702,R10703,R10715,R10717,R10718,R10719,R10783,R10785,R10790,R10841,R10842,R10848,R10860,R10907,R10917,R10918,R10981,R10985,R11026,R11031,R11035,R11036,R11056,R11067,R11091,R11092,R11093,R11144,R11147,R11158,R11197,R11243,R11265,R11290,R11336,R11337,R11338,R11339,R11342,R11347,R11350,R11356,R11384,R11424,R11448,R11471,R11472,R11578,R11585,R11637,R11638,R11655,R11669,R11677,R11696,R11724,R11726,R11768,R11770,R11875,R11876,R11901,R00047,R00284,R00297,R00298,R00305,R00326,R00361,R00412,R02164,R00476,R00544,R00638,R00639,R00730,R00731,R00791,R00798,R00792,R03071,R00808,R00849,R00916,R01025,R01045,R01178,R01253,R01282,R01303,R01342,R01374,R01427,R01443,R02365,R01508,R01637,R01680,R01697,R01742,R01834,R01840,R01842,R01854,R01868,R01915,R02129,R02166,R02206,R02211,R02213,R02214,R02215,R02234,R02374,R02501,R02503,R02550,R02612,R02642,R02643,R02661,R02708,R02713,R02824,R02838,R03086,R03156,R03169,R03172,R03173,R03206,R03212,R03215,R03257,R03295,R03326,R03441,R03510,R03629,R03714,R03724,R03748,R03783,R03784,R03793,R03817,R03818,R03849,R03872,R04039,R04096,R04160,R04249,R04251,R04257,R04375,R04392,R04432,R04433,R04437,R04460,R04622,R04667,R04693,R04760,R04775,R04786,R04787,R04798,R04800,R04803,R04827,R04852,R04899,R04947,R05001,R05059,R05060,R05077,R05252,R05260,R05492,R05346,R05470,R05579,R05583,R05584,R05619,R05670,R05708,R05745,R05818,R05867,R05871,R05872,R05896,R05899,R06119,R06131,R06288,R06324,R06325,R06328,R06329,R06330,R06331,R06332,R06333,R06334,R06339,R06340,R06341,R06348,R06352,R06353,R06355,R06356,R06358,R06359,R06370,R06372,R06373,R06374,R06375,R06394,R06395,R06401,R06403,R06405,R06445,R06446,R06579,R06580,R06584,R06598,R06599,R06618,R06619,R06621,R06630,R06652,R06653,R06655,R06656,R06661,R06672,R06678,R06694,R06752,R06753,R06763,R06764,R06780,R06781,R06790,R06791,R06853,R06865,R06881,R06920,R06955,R06958,R06961,R06991,R06992,R06996,R06999,R07018,R07019,R07030,R07063,R07078,R07120,R07153,R07154,R07155,R10625,R07160,R07161,R07163,R07166,R09493,R07167,R07209,R07218,R07229,R07372,R07431,R07436,R07444,R07446,R07448,R07449,R07450,R07466,R07467,R07468,R07469,R07472,R07788,R07473,R07487,R07492,R07517,R07520,R07523,R07531,R07534,R07550,R07551,R07554,R07556,R07577,R07579,R07682,R07683,R07696,R07700,R07712,R07749,R07784,R07789,R07790,R07826,R07841,R07842,R07850,R07861,R07994,R08000,R08001,R08011,R08027,R08030,R08034,R08035,R08049,R08053,R08054,R08055,R08066,R08068,R08089,R08130,R08133,R08134,R08135,R08136,R08137,R08138,R08139,R08142,R08143,R08155,R08173,R08264,R08265,R08276,R08277,R08286,R08287,R08290,R08291,R08292,R08298,R08301,R08315,R08317,R08320,R08321,R08322,R08329,R08330,R08335,R08336,R08337,R08361,R08386,R08409,R08414,R08424,R08456,R08464,R08466,R08485,R08486,R08566,R08567,R08571,R08605,R08682,R08735,R08740,R08758,R08759,R08770,R08785,R08801,R08802,R08843,R08847,R08865,R08877,R08888,R08927,R08928,R08930,R08990,R08994,R09041,R09046,R09050,R09052,R09056,R09066,R09089,R09094,R09481,R09494,R09102,R09103,R09108,R09109,R09110,R09112,R09113,R09114,R09147,R09149,R09150,R09161,R09166,R09167,R09169,R09171,R09174,R09178,R09197,R09199,R09205,R09210,R09212,R09216,R09252,R09293,R09322,R09330,R09354,R09357,R09412,R09413,R09414,R09415,R09448,R09455,R09456,R09457,R09458,R09459,R09468,R09496,R09497,R09587,R09604,R09605,R09656,R09658,R09692,R09728,R09761,R09762,R09848,R09855,R09884,R10012,R10047,R10074,R10150,R10158,R10193,R10324,R10330,R10372,R10410,R10411,R10570,R10571,R10575,R10601,R10739,R10743,R10744,R10753,R10755,R10796,R10802,R10866,R10885,R10890,R10911,R10912,R10961,R11018,R11042,R11047,R11055,R11057,R11058,R11066,R11139,R11235,R11498,R11236,R11238,R11253,R11254,R11287,R11315,R11344,R11346,R11349,R11363,R11369,R11387,R11415,R11428,R11433,R11464,R11467,R11468,R11487,R11591,R11600,R11640,R11642,R11647,R11648,R11687,R11688,R11690,R11733,R11753,R11754,R11759,R11766,R11777,R11802,R11806,R11809,R11912,R11913	TRUE
C00011_C00022	0.375	R00006,R00226,R00014,R00209,R00224,R01699,R03050,R03145,R04672,R05636,R08648,R11141,R04146,R08386,R10866	FALSE
C00011_C00041	0.375	R03210,R10124	FALSE
C00011_C00161	0.375	R00636	FALSE
C00011_C00186	0.375	R00319,R05508	FALSE
C00011_C00209	0.375	R00522	TRUE
C00011_C00222	0.375	R00706,R06973	FALSE
C00011_C00313	0.375	R01908	FALSE
C00011_C00347	0.375	R11915	FALSE
C00014_C00177	0.375	R00152,R00521,R00524,R00525,R00526,R00527,R00604,R00653,R00944,R00988,R01959,R02509,R02604,R04268,R04911,R05046,R05635,R05865,R06940,R07303,R07662,R08060,R08451,R09126,R09374,R11313,R04879,R07941	FALSE
C00014_C00192	0.375	R00143,R00284	TRUE
C00014_C00218	0.375	R06154	FALSE
C00022_C00058	0.375	R00212	TRUE
C00022_C00084	0.375	R00224	TRUE
C00022_C00204	0.375	R08570,R10550,R10616	TRUE
C00022_C06033	0.375	R00008	TRUE
C00025_C05595	0.375	R04776	TRUE
C00025_C20948	0.375	R10929	TRUE
C00033_C00227	0.375	R00315,R00317	TRUE
C00033_C05682	0.375	R00318	TRUE
C00037_C03790	0.375	R00368	TRUE
C00037_C03961	0.375	R00478,R09717,R09718	TRUE
C00047_C19889	0.375	R09779,R10933,R11208,R11209	TRUE
C00048_C03961	0.375	R00478,R09717,R09718	TRUE
C00048_C06027	0.375	R00934	TRUE
C00051_C00127	0.375	R00094,R00274,R02824,R04039	TRUE
C00058_C00209	0.375	R00522	TRUE
C00059_C02914	0.375	R01448	FALSE
C00060_C02133	0.375	R00539	TRUE
C00062_C02993	0.375	R00735,R05671	TRUE
C00065_C03872	0.375	R02563,R02817	TRUE
C00071_C00161	0.375	R00636	TRUE
C00084_C00222	0.375	R06973	TRUE
C00097_C00491	0.375	R00892	TRUE
C00097_C00542	0.375	R01001,R01286,R02508,R03217,R03260,R08632	TRUE
C00106_C00526	0.375	R02484	TRUE
C00111_C00354	0.375	R01068,R01069,R01070	TRUE
C00111_C00546	0.375	R01016	TRUE
C00118_C00354	0.375	R01068,R01069,R01070	TRUE
C00124_C00761	0.375	R02595	FALSE
C00124_C04197	0.375	R04333	FALSE
C00137_C03868	0.375	R04333	TRUE
C00147_C00170	0.375	R01401,R01402	TRUE
C00153_C03150	0.375	R01273,R02294	TRUE
C00156_C05848	0.375	R05000,R09040	TRUE
C00164_C01036	0.375	R01364	FALSE
C00169_C01563	0.375	R01395	TRUE
C00189_C00346	0.375	R01468,R06870	TRUE
C00193_C01408	0.375	R00027	FALSE
C00197_C11516	0.375	R05768	TRUE
C00204_C00577	0.375	R08570,R10550,R10616	TRUE
C00226_C02434	0.375	R01999	FALSE
C00253_C05841	0.375	R10046	TRUE
C00262_C19787	0.375	R09668	TRUE
C00288_C20969	0.375	R10948	TRUE
C00296_C02572	0.375	R02195	TRUE
C00315_C00986	0.375	R01914,R01915	TRUE
C00320_C02084	0.375	R10150	TRUE
C00347_C21763	0.375	R11915	FALSE
C00355_C08543	0.375	R08827	TRUE
C00378_C04294	0.375	R02133	TRUE
C00400_C03962	0.375	R02179	TRUE
C00423_C04164	0.375	R02256	TRUE
C00479_C02948	0.375	R00038	TRUE
C00493_C10434	0.375	R07433,R10701	TRUE
C00542_C17234	0.375	R08632	FALSE
C00556_C12537	0.375	R09528	TRUE
C00596_C01273	0.375	R02606	TRUE
C00650_C01855	0.375	R02709,R04296,R10035	TRUE
C00698_C01334	0.375	R00052,R00069,R00274,R00602,R02107,R03208,R03953,R07942,R07977,R07978,R07979,R08522,R08523,R09505,R09563,R00297,R00298,R00361,R00476,R00639,R00849,R01025,R01045,R01742,R02824,R03257,R03793,R04039,R04160,R06325,R06355,R06356,R06394,R06395,R06678,R06694,R06753,R06958,R07120,R07153,R07154,R07155,R10625,R07945,R08290,R08330,R08335,R08361,R08424,R08464,R08466,R08758,R08759,R08865,R09103,R09109,R09113,R09149,R09354,R09412,R09413,R09414,R09415,R09448,R09455,R09456,R09468,R09848,R10150,R10575,R11344,R11591	FALSE
C00706_C21299	0.375	R11354	FALSE
C00708_C01382	0.375	R03539,R03973,R08520	TRUE
C00720_C01324	0.375	R09505	FALSE
C00720_C01371	0.375	R09505	TRUE
C00857_C01185	0.375	R03004,R03005	TRUE
C00882_C01134	0.375	R03035,R03036	TRUE
C01069_C03719	0.375	R03213	TRUE
C01334_C01371	0.375	R00052,R00069,R00274,R00602,R02107,R03208,R03953,R07942,R07977,R07978,R07979,R08522,R08523,R09505,R09563,R00297,R00298,R00361,R00476,R00639,R00849,R01025,R01045,R01742,R02824,R03257,R03793,R04039,R04160,R06325,R06355,R06356,R06394,R06395,R06678,R06694,R06753,R06958,R07120,R07153,R07154,R07155,R10625,R07945,R08290,R08330,R08335,R08361,R08424,R08464,R08466,R08758,R08759,R08865,R09103,R09109,R09113,R09149,R09354,R09412,R09413,R09414,R09415,R09448,R09455,R09456,R09468,R09848,R10150,R10575,R11344,R11591	TRUE
C01855_C03742	0.375	R02709,R04296,R10035	FALSE
C02297_C02311	0.375	R03910	FALSE
C02627_C20353	0.375	R10096	TRUE
C02646_C05855	0.375	R04005,R04006	TRUE
C02860_C04422	0.375	R04071	TRUE
C02860_C16676	0.375	R08369	TRUE
C02863_C03788	0.375	R04072	FALSE
C03201_C05212	0.375	R07389	TRUE
C03401_C20961	0.375	R10940	TRUE
C03820_C04598	0.375	R04321	TRUE
C05688_C05699	0.375	R04930,R04941	TRUE
C06717_C11502	0.375	R05715	TRUE
C06866_C16666	0.375	R09091	TRUE
C07649_C16633	0.375	R08229	TRUE
C12468_C20629	0.375	R10453,R06776	TRUE
C19689_C19690	0.375	R09561,R09563	TRUE
C20891_C20893	0.375	R10840	TRUE
C21736_C21737	0.375	R11876	FALSE
C01271_C21680	0.374	R11801	FALSE
C19811_C19812	0.374	R09682	TRUE
C20705_C20706	0.374	R10579	TRUE
C00158_C20333	0.373	R10090	TRUE
C00323_C01850	0.373	R03374	FALSE
C00157_C00588	0.372	R01312,R01321,R02541,R02591,R08969,R09538	TRUE
C00223_C12208	0.372	R07432	TRUE
C01018_C19758	0.372	R09632,R10098	FALSE
C01018_C20354	0.372	R10098	FALSE
C00013_C01005	0.371	R00584	FALSE
C00025_C00051	0.371	R00494,R11861	TRUE
C00064_C03933	0.371	R04011,R04012	FALSE
C00121_C00387	0.371	R01677,R02147	TRUE
C00121_C02494	0.371	R03885	TRUE
C01944_C02838	0.371	R03779	FALSE
C03765_C06160	0.371	R04305	TRUE
C00512_C03141	0.37	R02453	FALSE
C00043_C04375	0.369	R00417	FALSE
C00043_C04667	0.369	R02717	FALSE
C00043_C15544	0.369	R07259	FALSE
C00224_C01260	0.369	R01618	TRUE
C00346_C04635	0.369	R07380	TRUE
C00043_C01306	0.368	R03513	FALSE
C00043_C19761	0.368	R09634	FALSE
C00043_C19804	0.368	R09677	FALSE
C11521_C13508	0.368	R06867,R11543	FALSE
C00043_C17582	0.367	R08894	FALSE
C00043_C19802	0.367	R09676	FALSE
C00065_C00542	0.367	R01289,R01290	TRUE
C00065_C05699	0.367	R04942	TRUE
C00109_C00542	0.367	R01001,R01286,R02508,R03217,R03260,R08632	FALSE
C00109_C05699	0.367	R04930,R04941	TRUE
C00022_C01616	0.365	R01683	TRUE
C00041_C19719	0.365	R09595	FALSE
C00313_C04209	0.365	R04211	FALSE
C00190_C19774	0.364	R09642	FALSE
C00051_C14855	0.363	R07083	TRUE
C00051_C14856	0.363	R07084	TRUE
C00043_C04256	0.362	R00416,R10183	FALSE
C00043_C06483	0.362	R04423	FALSE
C00043_C20723	0.362	R10596	FALSE
C00322_C06157	0.362	R01940	TRUE
C00009_C00093	0.36	R00841,R00847,R00850,R01044,R07298,R08658	FALSE
C00009_C02798	0.36	R08200	FALSE
C00009_C02979	0.36	R01043	FALSE
C00009_C21403	0.36	R11480	FALSE
C00043_C04944	0.36	R07258	FALSE
C00160_C05406	0.36	R01335	TRUE
C00315_C05665	0.36	R09077,R01920	TRUE
C01209_C05753	0.36	R04960,R07766,R08157,R10172	TRUE
C01209_C20376	0.36	R10119	TRUE
C00645_C04755	0.359	R04373	FALSE
C00129_C00353	0.358	R02061,R05555	TRUE
C02188_C04681	0.358	R04562,R04563,R04582,R04604,R05145	FALSE
C00082_C08565	0.357	R08825,R08827,R08831,R08835	TRUE
C00602_C15544	0.357	R07259	FALSE
C02465_C02515	0.357	R03953	FALSE
C03021_C04375	0.357	R00417	TRUE
C02871_C04375	0.356	R08707	TRUE
C00124_C17759	0.355	R08819,R08823	FALSE
C00223_C17742	0.355	R08809,R08810	FALSE
C00897_C06371	0.355	R05166	FALSE
C12477_C20637	0.355	R06777	TRUE
C00020_C21445	0.354	R11923	FALSE
C00012_C01392	0.353	R04730	FALSE
C01018_C04698	0.353	R04270	FALSE
C01794_C05467	0.353	R03719	TRUE
C00024_C00227	0.352	R00230,R00317,R01620	TRUE
C00024_C02560	0.352	R03621	FALSE
C00024_C03214	0.352	R00371	FALSE
C00024_C05744	0.352	R10707	TRUE
C00024_C16622	0.352	R08250	FALSE
C00040_C02055	0.352	R00395	FALSE
C00086_C00581	0.352	R00775	TRUE
C00169_C00288	0.352	R00575,R01395	FALSE
C01563_C20969	0.352	R10949	FALSE
C00025_C02320	0.351	R03916	TRUE
C00025_C12270	0.351	R10678,R10687	TRUE
C00026_C01682	0.351	R00563	TRUE
C00093_C00344	0.351	R02027,R05081,R10849	TRUE
C00093_C01225	0.351	R01193	TRUE
C00093_C04641	0.351	R00853,R05328	TRUE
C00093_C04703	0.351	R00854	TRUE
C00110_C04213	0.351	R04272	TRUE
C00156_C03993	0.351	R01304,R09039	TRUE
C00561_C00844	0.351	R02558,R03642,R10638	TRUE
C00729_C01479	0.351	R03563,R03564	TRUE
C00729_C10860	0.351	R08432	TRUE
C02126_C03995	0.351	R04367	TRUE
C03201_C20859	0.351	R10804	TRUE
C05658_C08481	0.351	R06048	TRUE
C06044_C06046	0.351	R05083	TRUE
C00008_C04058	0.35	R09880	TRUE
C00154_C02588	0.35	R02367,R02368,R03049,R08381,R08389	FALSE
C00249_C02588	0.35	R02368,R03049	TRUE
C00013_C00341	0.349	R02003,R02009,R02013,R05000,R06120,R07631,R07632,R08396,R08400,R08528,R09040,R09962,R10176,R11087,R11602,R11603,R08393	FALSE
C00013_C03190	0.349	R08529	FALSE
C00077_C20951	0.349	R10933	TRUE
C00463_C03506	0.349	R02340	TRUE
C01879_C21730	0.349	R11862	FALSE
C20798_C20831	0.349	R10760	TRUE
C00007_C00011	0.347	R00983	FALSE
C00007_C00058	0.347	R07364	FALSE
C00007_C06548	0.347	R05444	FALSE
C00058_C00177	0.347	R00152,R00521,R00524,R00525,R00526,R00527,R00604,R00653,R00944,R00988,R01959,R02509,R02604,R04268,R04911,R05046,R05635,R05865,R06940,R07303,R07662,R08060,R08451,R09126,R09374,R11313,R04879,R07941	FALSE
C00067_C00543	0.347	R01588	TRUE
C00020_C06197	0.346	R00187	TRUE
C00029_C00689	0.346	R00836,R00837,R02168,R02737,R05767,R11783	TRUE
C00106_C00299	0.346	R01080,R01245,R01273,R01677,R01770,R01876,R02137,R02172,R03885,R08072,R08073,R08080,R08074,R10046,R10346	TRUE
C00155_C03539	0.346	R01291	TRUE
C00188_C16594	0.346	R08323	TRUE
C00380_C00475	0.346	R02137,R02296	TRUE
C00388_C04138	0.346	R07643	TRUE
C00530_C18216	0.346	R09105	TRUE
C00596_C06587	0.346	R05359,R05252	TRUE
C00596_C07731	0.346	R05360	TRUE
C00596_C08062	0.346	R05365	TRUE
C02389_C18216	0.346	R09105	FALSE
C02512_C05711	0.346	R03970	TRUE
C18007_C18008	0.346	R08906	TRUE
C00042_C05931	0.345	R00411	TRUE
C02567_C18170	0.345	R03899,R09074	TRUE
C00043_C01288	0.344	R02654	FALSE
C00043_C04890	0.344	R02789	FALSE
C00043_C04891	0.344	R02790	FALSE
C00043_C04902	0.344	R04575	FALSE
C05337_C05449	0.344	R04811	TRUE
C00002_C03462	0.343	R02226	FALSE
C01300_C04895	0.342	R11719	FALSE
C01455_C09816	0.342	R05598	TRUE
C00026_C16254	0.341	R01700,R03316	TRUE
C00051_C02166	0.341	R03059	TRUE
C00051_C14863	0.341	R07124	TRUE
C00065_C00078	0.341	R00674	TRUE
C00065_C00525	0.341	R00674	FALSE
C00083_C04205	0.341	R04050	FALSE
C00156_C21107	0.341	R11102	FALSE
C00568_C20559	0.341	R10337	FALSE
C11735_C16561	0.341	R08295	TRUE
C00602_C04645	0.34	R04179,R04180	FALSE
C00085_C05382	0.339	R01827,R08575	FALSE
C00165_C13508	0.339	R06867,R11543	FALSE
C00169_C00436	0.339	R01399	FALSE
C00169_C00802	0.339	R02937	TRUE
C00492_C01235	0.339	R02411	FALSE
C02707_C19804	0.339	R09673,R09677	FALSE
C11911_C11994	0.339	R06460	FALSE
C14388_C19844	0.339	R09724	FALSE
C00167_C19605	0.338	R09426	FALSE
C00307_C04598	0.338	R04321	FALSE
C00307_C05212	0.338	R07389	FALSE
C00022_C00679	0.337	R02754,R03277	TRUE
C00022_C02167	0.337	R01085,R01364,R03540,R06789,R11257	FALSE
C00022_C05601	0.337	R01645	TRUE
C00031_C01533	0.337	R03604,R03605	TRUE
C00043_C15574	0.337	R07334	FALSE
C00124_C01533	0.337	R03604	FALSE
C00134_C00612	0.337	R09074	TRUE
C00134_C18172	0.337	R09079,R09080	TRUE
C00157_C00307	0.337	R01321,R01891,R01929,R03110,R04321,R07389,R09538	FALSE
C00307_C00958	0.337	R03110	FALSE
C05587_C17754	0.337	R08831	TRUE
C00020_C21447	0.336	R11925	FALSE
C00022_C00082	0.336	R00728,R00729,R00737,R09830	TRUE
C00022_C06326	0.336	R03732	TRUE
C00022_C20258	0.336	R10147	TRUE
C02632_C04535	0.336	R05364	FALSE
C19885_C21178	0.336	R11207,R11208	FALSE
C00167_C04037	0.335	R01381,R02634	FALSE
C00144_C00242	0.334	R01229	TRUE
C00295_C01103	0.334	R01870	TRUE
C00385_C00655	0.334	R02142	TRUE
C16614_C16615	0.334	R08238	TRUE
C03998_C04696	0.333	R04368	TRUE
C11911_C11998	0.333	R06461	FALSE
C11911_C15684	0.333	R10876	FALSE
C00167_C04300	0.332	R03091	FALSE
C00167_C10025	0.332	R09529,R09533	FALSE
C00167_C11133	0.332	R02358,R02478,R02502,R02902,R03091,R03589,R04352,R04353,R04354,R04607,R04683,R06827,R06828,R07106,R07336,R07932,R08259,R08261,R08262,R08263,R08615,R08817,R08824,R09426,R09529,R09635,R09636,R09732	FALSE
C00009_C15556	0.331	R04457	FALSE
C00025_C20775	0.331	R10677	TRUE
C00037_C01419	0.331	R00899	TRUE
C00047_C04211	0.331	R03095	TRUE
C00048_C01127	0.331	R00470,R00471,R10283	TRUE
C00051_C11278	0.331	R09409	TRUE
C00059_C00850	0.331	R01243	FALSE
C00059_C00919	0.331	R01028	FALSE
C00111_C00447	0.331	R01829	TRUE
C00163_C03652	0.331	R01355	TRUE
C00320_C05824	0.331	R03132	FALSE
C00424_C03827	0.331	R02261,R03081	FALSE
C00498_C00689	0.331	R11783	FALSE
C17261_C17262	0.331	R08686	TRUE
C19728_C21078	0.331	R11052	FALSE
C00167_C03515	0.33	R03589	FALSE
C00167_C05504	0.33	R04683	FALSE
C00167_C11134	0.33	R02502	FALSE
C00167_C11135	0.33	R02478,R04352	FALSE
C00167_C16578	0.33	R08263	FALSE
C00167_C16643	0.33	R08262	FALSE
C00498_C04641	0.33	R05328,R08676,R08946,R09665,R11530,R11783	FALSE
C00167_C11061	0.329	R02902	FALSE
C00167_C11131	0.329	R04354	FALSE
C00167_C11132	0.329	R04353	FALSE
C00167_C16577	0.329	R08261	FALSE
C11933_C12001	0.329	R06450	FALSE
C00009_C00197	0.328	R01511,R01514	FALSE
C00009_C00588	0.328	R06871	FALSE
C00009_C00631	0.328	R01748,R08572	FALSE
C00009_C01005	0.328	R00582,R00584,R02853	FALSE
C00049_C03406	0.326	R01954	TRUE
C00051_C01879	0.326	R11861	FALSE
C00167_C14869	0.326	R07106	FALSE
C00179_C04498	0.326	R01617	TRUE
C00774_C02183	0.326	R02901	TRUE
C01451_C02323	0.326	R03558	TRUE
C06397_C07838	0.326	R05644	TRUE
C17243_C17244	0.326	R08668	TRUE
C00043_C04917	0.325	R03514	FALSE
C00095_C16688	0.325	R03921	FALSE
C00096_C00689	0.325	R02168	FALSE
C00124_C02995	0.325	R00838,R00839,R03256	FALSE
C00029_C00089	0.324	R00806,R01823,R02120	TRUE
C00029_C00663	0.324	R00287,R00289,R00502,R00504,R00881,R00951,R01233,R02677,R04179,R04180	FALSE
C00029_C00761	0.324	R02594,R02595	FALSE
C00029_C00844	0.324	R10638	FALSE
